feature,gain,perm,shap,score,fold
Kappa2,4044.1948664188385,0.0019591314335893175,0.004573980028625554,0.7396320599078342,3
Kappa3,6712.580148696899,0.0036152303300058864,0.008132185805169154,0.8317980921658985,3
LabuteASA,3120.415776014328,0.00010161263392432506,0.0012363995245893696,0.3778808479262673,3
PEOE_VSA1,3727.2244713306427,0.00015949414679987118,0.001715565297107998,0.43318042396313367,3
PEOE_VSA10,6181.403124809265,0.0007861716633922988,0.003280848949189757,0.6405538110599078,3
PEOE_VSA11,3812.0785393714905,0.0013998770897678536,0.006507613837541837,0.7419361889400922,3
PEOE_VSA12,3255.3757429122925,0.00085276366699788,0.004182899070955353,0.6589868525345622,3
PEOE_VSA13,1616.0624282360077,0.0002441637499773108,0.002719860203932585,0.5299544838709678,3
PEOE_VSA14,2650.2544486522675,0.008220902658612288,0.017219840691465718,0.9032264423963134,3
PEOE_VSA2,4380.290087223053,0.0029764370880772106,0.006816067006650436,0.8110606451612904,3
PEOE_VSA3,1554.3183076381683,0.0003988118944315333,0.003128381629109412,0.5760374239631337,3
PEOE_VSA4,1270.1871540546417,0.0006902631597367703,0.002834905793663903,0.6175120506912443,3
PEOE_VSA5,951.6062386035919,0.0008495183871477629,0.0029634066346365625,0.6313368847926267,3
PEOE_VSA6,3272.741320848465,0.0027242861948091335,0.01086384511059829,0.8387103594470046,3
PEOE_VSA7,5052.6501796245575,0.0018356370487166596,0.01034721962213558,0.8179731152073734,3
PEOE_VSA8,7264.832338809967,0.001349367740373819,0.006186215128967438,0.7258073271889401,3
PEOE_VSA9,7795.392061471939,0.0017000302850543603,0.005665539432436369,0.7488488248847927,3
SMR_VSA1,1637.8126730918884,5.2961995480022006e-05,0.0012380491323106184,0.3640558847926267,3
SMR_VSA10,6462.465856790543,0.017240159012010953,0.0328330784806844,0.9562220368663593,3
SMR_VSA2,1012.8659241199493,0.0009571256390792093,0.006899482925910759,0.7258069539170507,3
SMR_VSA3,3852.4538593292236,0.006711430176599864,0.020615936765931958,0.9078348110599078,3
SMR_VSA4,1826.3406014442444,0.0004341287390437876,0.0030205004973164837,0.5829499032258064,3
SMR_VSA5,5363.781919002533,0.0013704657323060586,0.008979808814699144,0.7672819032258064,3
SMR_VSA6,2978.4275732040405,0.0005874646542392059,0.0024313036253794497,0.5852541152073732,3
SMR_VSA7,3441.2585310935974,0.006872196216960863,0.018371956277871034,0.9078347926267281,3
SMR_VSA9,1009.6235206127167,1.3219503139227928e-05,0.0006016279393155227,0.28801893087557606,3
SlogP_VSA1,2725.93559384346,0.0018229869849720748,0.006112754711848813,0.7580651612903225,3
SlogP_VSA10,886.0468201637268,0.0005496018363276234,0.0014583504694707994,0.5138253548387097,3
SlogP_VSA11,628.0110828876495,0.0004032895709205397,0.0009760103261949158,0.4377884285714286,3
SlogP_VSA2,8384.751241922379,0.007669935085140317,0.030631326380402668,0.9331806451612903,3
SlogP_VSA3,1431.6492204666138,0.00020936691770120363,0.0018661383546733337,0.47004663133640556,3
SlogP_VSA4,2710.81249666214,0.0003876860112185021,0.0013394432661598553,0.4562218387096774,3
SlogP_VSA5,3888.4177730083466,0.0038799084325746524,0.016072486106275388,0.8709684562211981,3
SlogP_VSA6,5180.695233106613,0.013699428141352837,0.03291559639172662,0.9562219861751151,3
SlogP_VSA8,180.71282958984375,-1.2738643780429992e-05,0.00051822944977583,0.1889403456221198,3
TPSA,6573.643363714218,0.002734944650226856,0.009391380063343564,0.8341022350230415,3
EState_VSA1,1894.5627579689026,8.126820577992744e-05,0.0010409169298873815,0.3617517511520737,3
EState_VSA10,253.55249166488647,-2.0239686132128564e-06,0.0002381008880999813,0.17050721658986173,3
EState_VSA2,4998.477947950363,0.00019708345594427468,0.002795356524453615,0.5184339400921659,3
EState_VSA3,6478.458127260208,0.00036122042655010176,0.0026649007131986395,0.5506920875576037,3
EState_VSA4,4675.582314729691,-9.83749247543797e-05,0.0013644217329840764,0.21198231797235023,3
EState_VSA5,3127.275298833847,2.950616975463394e-05,0.0011721039105934406,0.336406198156682,3
EState_VSA6,2341.2883298397064,-1.519013930406654e-06,0.001862418698706306,0.3110605391705069,3
EState_VSA7,2266.550877571106,0.00033243863957739815,0.002131104171065289,0.518433797235023,3
EState_VSA8,5685.125913619995,0.0005079842314574034,0.006727964215911787,0.6682035714285715,3
EState_VSA9,3128.1153087615967,0.00021302805592958717,0.0015261651104461823,0.44009283870967747,3
VSA_EState1,4183.420918464661,0.000690753239498404,0.0023985010068743647,0.5921666267281106,3
VSA_EState2,8211.442422389984,0.012555700550168098,0.033761209206318206,0.9562221152073733,3
VSA_EState3,6357.380934715271,0.0016157820411864476,0.006892700314224839,0.7649777926267282,3
VSA_EState4,7237.025616168976,0.002233829896960732,0.0067424405582101445,0.7880193041474655,3
VSA_EState5,7830.378050088882,0.0015410338257376254,0.005214501653029249,0.7211990599078341,3
VSA_EState6,6255.299946784973,0.0020085861470729217,0.005565389797002284,0.7626736405529954,3
VSA_EState7,8142.9277358055115,0.0009403724985457384,0.004197806612099373,0.665899529953917,3
VSA_EState8,6991.898624897003,0.0009703918008617529,0.002748873855809347,0.640553861751152,3
VSA_EState9,2953.7922716140747,0.0009703574661378056,0.006191975293144635,0.7119822211981567,3
FractionCSP3,11460.309681892395,0.08470127999724837,0.1265853793634248,0.9884802396313364,3
HeavyAtomCount,0.0,0.0,0.0,0.10599082258064516,3
NHOHCount,422.22451972961426,2.7583002998865513e-05,0.00010222871109780045,0.23502341935483873,3
NOCount,148.8238389492035,-3.1325900485540405e-05,0.0009232656348445621,0.19585277419354838,3
NumAliphaticCarbocycles,706.9616158008575,0.0005780132352902701,0.0021647492393288958,0.5760372949308756,3
NumAliphaticHeterocycles,1290.8251509666443,0.0015758200180519323,0.007827671246623827,0.771889935483871,3
NumAliphaticRings,315.33795261383057,0.00046561946251328924,0.0014903376568473005,0.4907837419354839,3
NumAmideBonds,1639.252525806427,0.005048571704153559,0.017550098133682548,0.891705658986175,3
NumAromaticCarbocycles,0.0,0.0,0.0,0.10599082258064516,3
NumAromaticHeterocycles,87.58091926574707,-8.49421208415413e-05,0.0015175812198949554,0.2304149262672811,3
NumAromaticRings,338.85248255729675,0.0014690134646801912,0.004682986238683786,0.7119819124423963,3
NumAtomStereoCenters,1175.3305084705353,0.00048403866916877926,0.003431458688384696,0.601383004608295,3
NumBridgeheadAtoms,776.2596092224121,0.0018323751446606752,0.005317389679382193,0.7488483732718895,3
NumHAcceptors,1077.5732674598694,0.0016884300935978646,0.009324565880378756,0.7926272396313364,3
NumHDonors,384.84200143814087,3.499680424967067e-05,0.0013075298266454725,0.35483906451612907,3
NumHeteroatoms,25.184439659118652,-3.206991019860661e-06,5.50355288750183e-05,0.11520747926267282,3
NumHeterocycles,484.17854022979736,0.0004042086294755665,0.002540458385128551,0.5599082258064517,3
NumRotatableBonds,1421.7312519550323,0.0006147488857062066,0.0036142689192262137,0.6336410921658986,3
NumSaturatedCarbocycles,787.7901225090027,0.001577449621952992,0.004608987966543392,0.7165903133640553,3
NumSaturatedHeterocycles,602.8534302711487,0.0002444135348870391,0.0019253474740443506,0.4930879631336405,3
NumSaturatedRings,564.8365795612335,0.001808389978317637,0.005595415350852305,0.7511524700460829,3
NumSpiroAtoms,421.67452788352966,9.8420371880098e-05,0.0014129855296321403,0.3986178847926267,3
Phi,2306.314822912216,0.0004678838141220831,0.002068963822611208,0.5437794239631337,3
RingCount,30.721839427947998,2.4091971760287213e-06,3.3869285554662676e-05,0.17050703225806452,3
MolLogP,8471.53621006012,0.006537104293499257,0.025311368966046507,0.9124433225806452,3
MolMR,6143.628204345703,-0.00010964459891158463,0.003171129911351032,0.31797316129032255,3
fr_Al_COO,16.134400367736816,-1.9854955249254402e-05,4.763646160229604e-05,0.09216599078341015,3
fr_Al_OH,107.86796021461487,-1.6072413069417868e-05,8.4620542649272e-05,0.11520757603686636,3
fr_Al_OH_noTert,246.58088088035583,-1.9571646723004488e-06,0.00025379851099778365,0.1774196405529954,3
fr_ArN,34.14532995223999,1.5595933042444887e-05,5.665331911384086e-05,0.2027651013824885,3
fr_Ar_COO,0.0,0.0,0.0,0.10599082258064516,3
fr_Ar_N,387.64959383010864,0.00019342752948625085,0.0019230632463488506,0.4700464423963133,3
fr_Ar_NH,758.0734825134277,0.0013608852889896716,0.004732751398776976,0.7073737096774193,3
fr_Ar_OH,830.3121953010559,7.409040679112744e-06,0.0005144990422831304,0.26267326728110596,3
fr_COO,0.0,0.0,0.0,0.10599082258064516,3
fr_C_O,35.1935601234436,1.1365162646614913e-05,0.00020823676132204546,0.23732731797235024,3
fr_HOCCN,28.273380279541016,-1.0072435229263598e-05,0.00010576790708014708,0.1359448156682028,3
fr_Imine,257.91406989097595,1.888685052968131e-05,0.0006630052584356396,0.2949311843317972,3
fr_NH0,880.6198976039886,-3.8364145594321776e-05,0.0013719283618096694,0.22811106451612903,3
fr_NH1,654.8518486022949,-5.918864775866783e-06,0.0004547049440897585,0.1866363594470046,3
fr_NH2,22.047100067138672,3.790196099506815e-06,1.338963516284446e-05,0.168202866359447,3
fr_Ndealkylation1,332.55845880508423,0.0002641545474265317,0.0018508430740125563,0.48847960368663595,3
fr_Ndealkylation2,300.8228991031647,0.0007232075534147064,0.0016776498259360442,0.546083267281106,3
fr_aldehyde,9925.762110471725,0.07475184346078474,0.08617277022026756,0.9815677741935483,3
fr_alkyl_carbamate,3.9043800830841064,2.478629284596856e-08,3.3889368482449653e-07,0.14516136866359444,3
fr_alkyl_halide,0.0,0.0,0.0,0.10599082258064516,3
fr_allylic_oxid,104.24365854263306,7.730851931085914e-05,0.00016295244036680835,0.28110618894009215,3
fr_amidine,250.75275921821594,8.643657514617597e-06,0.000682763988901521,0.28341043778801844,3
fr_aniline,59.38902044296265,2.973897393394598e-05,9.958706258735864e-05,0.2373273502304147,3
fr_aryl_methyl,66.11786937713623,1.2201628283542431e-05,5.599610294904787e-05,0.19585270506912444,3
fr_benzene,0.0,0.0,0.0,0.10599082258064516,3
fr_bicyclic,2010.6040132045746,0.0011951514256511476,0.006289147628768778,0.7258070645161291,3
fr_epoxide,1422.6689615249634,0.0065619042997552505,0.015080402055573443,0.8870973179723503,3
fr_ester,142.185528755188,2.0285925857049803e-05,0.000448670792454438,0.2741937788018433,3
fr_ether,181.89974880218506,0.00028795729325140627,0.0020640553029490074,0.5092168479262672,3
fr_furan,316.6457281112671,0.00012014619092707291,0.0004696010306909187,0.33640586635944697,3
fr_guanido,0.0,0.0,0.0,0.10599082258064516,3
fr_halogen,0.0,0.0,0.0,0.10599082258064516,3
fr_imidazole,248.63783049583435,0.00018380311046017339,0.0005588620050610374,0.36175144239631335,3
fr_imide,47.95989990234375,-5.896098764501811e-07,7.779375643872864e-06,0.11059923041474654,3
fr_ketone,9188.512613773346,0.049149587701702566,0.07749115557047308,0.976959465437788,3
fr_ketone_Topliss,113.07245016098022,-1.4382232234633197e-05,0.0003980285809782578,0.17050712442396312,3
fr_lactam,358.0487070083618,0.00023579322570214112,0.0019138766103845445,0.47926302304147467,3
fr_lactone,113.76230001449585,3.698602974137044e-05,0.00031242734860052187,0.28571450230414747,3
fr_methoxy,93.17767906188965,6.968642140670056e-06,0.00014350749548401018,0.21659004608294932,3
fr_morpholine,143.37398862838745,0.00021935121691255,0.0006796127731838778,0.38018456682027646,3
fr_nitrile,110.79489994049072,6.751192764612446e-05,0.0004587629421734458,0.31566841013824887,3
fr_nitro,0.0,0.0,0.0,0.10599082258064516,3
fr_nitro_arom,0.0,0.0,0.0,0.10599082258064516,3
fr_oxazole,187.7088897228241,0.0002812597682010587,0.000738722325337843,0.40553021658986177,3
fr_oxime,36.244590044021606,-1.0181411249676753e-05,9.143123267409597e-05,0.12672824423963133,3
fr_para_hydroxylation,0.0,0.0,0.0,0.10599082258064516,3
fr_phenol,0.0,0.0,0.0,0.10599082258064516,3
fr_phenol_noOrthoHbond,0.0,0.0,0.0,0.10599082258064516,3
fr_piperdine,565.8160810470581,0.00024109275549581976,0.0013550842545014075,0.4308759769585253,3
fr_piperzine,250.05061960220337,0.0004868604025117684,0.001296227451803737,0.4746546728110599,3
fr_priamide,165.60346817970276,4.2697419770287846e-05,0.00024229789153226526,0.28571453456221196,3
fr_pyridine,395.0584816932678,0.00023745963087563605,0.0015357696057527318,0.451613267281106,3
fr_quatN,4.099480152130127,-2.017543998236171e-05,1.8971932345338878e-05,0.0852535391705069,3
fr_term_acetylene,28.217400550842285,9.956961449525403e-06,8.143651829579473e-05,0.20046094009216592,3
fr_tetrazole,95.72717928886414,0.00010826848899604946,0.00014154087666917847,0.2903227741935484,3
fr_unbrch_alkane,211.2490794658661,1.1825597823744704e-05,7.34081165058593e-05,0.20046111059907834,3
fr_urea,50.95246958732605,2.0552747897212286e-05,0.00013018868651472869,0.23271905069124424,3
cnt_C,130.4914689064026,-1.414831582132181e-05,7.576924946976791e-05,0.11520759447004608,3
cnt_N,1044.7776415348053,0.0033950594172595383,0.012403476917755908,0.8571433640552996,3
cnt_O,134.5853292942047,4.4644492025752716e-05,0.00013873264971795758,0.26497718433179723,3
cnt_H,1956.7332136631012,0.0028377545004113656,0.017703247062065375,0.8709683456221198,3
n_total_atoms,678.1547114849091,-6.734996597448917e-05,0.0003878472146495971,0.14516171428571428,3
fc_abs_sum,47.513540267944336,0.0007341755711428088,0.0012526902913984844,0.5092167373271889,3
n_aromatic_atom,671.3809852600098,0.004451809635122583,0.013828985588377637,0.8732723087557605,3
n_ring_atom,864.8341598510742,0.0005300509073566162,0.0018326689172070163,0.5414751152073732,3
n_sp,19.77348017692566,9.433170043093852e-07,5.359820455596689e-06,0.15668212442396312,3
n_sp2,96900.82430958748,0.3528778349539573,0.5701883640907305,1.000001,3
n_sp3,407.7448024749756,-9.786189346181474e-05,0.0009069670050719808,0.17741972350230414,3
n_deg1,306.3800926208496,4.130066419588685e-05,0.00017605805181995,0.2718897235023041,3
n_deg2,1183.7680222988129,4.699384209334023e-05,0.0009806393681726796,0.3479267880184332,3
n_deg3,1248.9033312797546,0.00016413345909362941,0.0015510101189508121,0.43087610138248844,3
n_deg4,274.1702404022217,-1.9831757904770207e-05,0.0005451531158940367,0.18202796313364056,3
n_pos_charge,0.0,0.0,0.0,0.10599082258064516,3
n_bonds,199.1229088306427,0.0003923837155484666,0.0015265333457014747,0.48387124423963135,3
n_single,308.910338640213,7.754030484256048e-05,0.000551705879481119,0.3317975622119816,3
n_double,1576.0147919654846,0.0049922653534174855,0.017253522768594258,0.88709733640553,3
n_triple,0.0,0.0,0.0,0.10599082258064516,3
n_arom_bond,0.0,0.0,0.0,0.10599082258064516,3
n_conj_bond,16379.206414699554,0.20927008268137767,0.20008084231106985,0.9953926958525345,3
n_ring_bond,771.0373408794403,0.0009354822260543516,0.0021431513242594854,0.5990787834101383,3
max_ring_size,2325.6287093162537,0.009652360813012555,0.02258297909574157,0.9262679078341014,3
n_carbo_ring,39.20084047317505,2.936927707419823e-07,0.00023138417298445058,0.21889414746543778,3
ring_3,423.13426971435547,0.00016870769343430014,0.0013415152891310851,0.40553033640553,3
ring_4,887.4823775291443,0.0018331659322256722,0.004702107065472105,0.7419359585253457,3
ring_5,954.780291557312,0.0006289026616731697,0.0017811154483904142,0.5506917281105991,3
ring_6,439.623811006546,0.0005178675033446822,0.0010607832200330508,0.4677423225806452,3
ring_7,9.048060178756714,-1.8974728092091552e-07,4.126407298411895e-06,0.10829501843317972,3
ring_8,61.92373037338257,-4.237638151878831e-05,0.00025746288520739455,0.14055316129032258,3
r_hetero,191.72840237617493,2.387832981058935e-05,0.000173001483474445,0.25115234101382483,3
r_aromatic_atom,81.25108051300049,2.060993721820781e-05,7.115174729150161e-05,0.21428588940092166,3
r_ring_atom,986.643392086029,0.00017191045848665153,0.0007667524973811222,0.3732723824884793,3
r_sp,194.87398171424866,-2.3736345235397803e-05,0.00013439282921303526,0.1198159400921659,3
r_sp2,975.7127089500427,0.0009766443032960925,0.005310158860523378,0.6981571705069125,3
r_sp3,1619.5600123405457,0.0017916564149910719,0.009470118553303875,0.8041480368663595,3
r_double,1620.8540606498718,0.002730505133530181,0.0117592204570301,0.8456226958525345,3
r_triple,158.86563062667847,-3.141823586048642e-05,0.0001992714231037997,0.13133664976958523,3
r_arom_bond,95.6531891822815,3.488419156914002e-05,0.0003513078601757273,0.2834103271889401,3
r_conj_bond,8079.909538269043,0.01751283385532675,0.02762128066136955,0.9539179585253456,3
r_multiple,1962.823100566864,0.011384423317273096,0.024611643450988117,0.9354844792626729,3
MaxAbsEStateIndex,7239.84658741951,0.0013603352159286374,0.005131575787448767,0.7534570967741936,4
MinAbsEStateIndex,10650.677490472794,-8.096147848709046e-05,0.0033506897633490463,0.33410235483870965,4
MinEStateIndex,6714.015824317932,0.0004893166992991805,0.003280109585593405,0.6129040875576037,4
qed,11834.05123591423,0.0016341078800489127,0.006351591923293724,0.7949318571428572,4
SPS,5194.127353429794,0.0004676393344614782,0.005063311131855898,0.6543786589861752,4
MolWt,4014.0448327064514,0.000515178383641407,0.002324837700467211,0.5737334331797235,4
HeavyAtomMolWt,1735.2119615077972,-4.5834020355822735e-05,0.0008143679967626647,0.20276557142857143,4
ExactMolWt,27.809250116348267,-1.1929139701866154e-05,6.966713897968932e-05,0.10599090322580647,4
NumValenceElectrons,632.181619644165,-2.9870166086826133e-05,0.0003829991721387852,0.16129074654377878,4
MaxPartialCharge,10300.528700351715,0.00385284372111947,0.012364638721853758,0.866360405529954,4
MinPartialCharge,8136.539373874664,0.002779004531172019,0.0085172856962868,0.8387105806451612,4
MaxAbsPartialCharge,4970.363208770752,0.004009338836725912,0.015372448452784066,0.8847933824884792,4
MinAbsPartialCharge,5013.862599134445,0.0041297952013029104,0.017768483101100317,0.8986182718894009,4
FpDensityMorgan1,3775.0692341327667,0.00011151732180753605,0.0012265888798383892,0.3940099216589862,4
FpDensityMorgan2,4183.257240056992,0.0012559399019816842,0.002707733411809603,0.6682034838709677,4
FpDensityMorgan3,4582.313587665558,0.0003973004466446939,0.0031528345927864616,0.5875583456221197,4
BCUT2D_MWHI,10284.321471691132,0.007089229483524173,0.01683188921148655,0.9124433502304148,4
BCUT2D_MWLOW,10782.840832710266,0.01098033771249684,0.025395903503426926,0.9354848479262673,4
BCUT2D_CHGHI,6404.869224309921,0.0014093915632072073,0.006413928938790084,0.7811068479262673,4
BCUT2D_CHGLO,9168.402453899384,0.002126706146237023,0.008702234813796037,0.8271898617511521,4
BCUT2D_LOGPHI,7117.6173593997955,0.0014183488853819481,0.003023380971906012,0.6912451105990783,4
BCUT2D_LOGPLOW,10636.689282178879,0.002822345071436988,0.009256661954464738,0.8502313824884793,4
BCUT2D_MRHI,26599.06708264351,0.10941523723804292,0.10914121691403694,0.990784405529954,4
BCUT2D_MRLOW,9400.641305446625,0.0030053663764904757,0.012979692920070472,0.8617520829493088,4
AvgIpc,9993.498080253601,0.003623378191004728,0.010206906658645602,0.8594479493087558,4
BalabanJ,8038.447210788727,0.0021728024912468615,0.006112195738025321,0.7995400691244239,4
BertzCT,14570.420817136765,0.025969944097391718,0.06365974369041104,0.9631346267281107,4
Chi0,1701.1050779819489,0.00024256119813764743,0.0008244664585417024,0.4308761612903225,4
Chi0n,5021.528414011002,0.00023275950364271548,0.0017807839629776015,0.47235099539170505,4
Chi1,5401.314918041229,0.0004992133138362442,0.006314788772024193,0.686636732718894,4
Chi1n,5114.608030796051,-0.00015493760067970542,0.0017777614668567734,0.23041552073732718,4
Chi2n,5035.576202630997,0.0004896785102660838,0.0023760942719879344,0.5714293410138248,4
Chi3n,4410.489082574844,0.0002551228208003853,0.0015070113320175473,0.4746551152073733,4
Chi4n,4615.984940767288,0.0007350962075566958,0.0024874285115165672,0.6013832350230415,4
HallKierAlpha,10490.713832378387,0.0655582104582457,0.09858841738809396,0.9861760783410137,4
Ipc,8037.510307312012,0.0005708675804661223,0.0043851386184509044,0.6566829216589861,4
Kappa1,3037.547791481018,0.0014650128162366992,0.004628225490989335,0.7442402903225805,4
Kappa2,3552.6113634109497,0.0007677611891141467,0.004885232354235715,0.6889407788018432,4
Kappa3,5956.815049409866,0.000828445673220013,0.007466025824530002,0.7350238755760369,4
LabuteASA,3527.583197593689,0.00015663805018600874,0.0013543856689657609,0.4285721105990783,4
PEOE_VSA1,4259.739192485809,0.00010425599453701695,0.0018044310818254676,0.42165970967741934,4
PEOE_VSA10,5895.987140893936,0.001177961041883052,0.003781263794985132,0.6958533594470045,4
PEOE_VSA11,3618.7673604488373,0.0010728261924220328,0.003967894732412583,0.6958532304147466,4
PEOE_VSA12,2086.9488916397095,0.0002619411810577732,0.0012737620210848022,0.4677425483870968,4
PEOE_VSA13,1718.65269613266,0.0009070056073473664,0.0031548178569830924,0.654378470046083,4
PEOE_VSA14,2244.0105862617493,0.005279698214583873,0.01342455797911568,0.8847932488479262,4
PEOE_VSA2,3560.301693201065,0.0012185208716184003,0.0038076045691265072,0.7004615207373273,4
PEOE_VSA3,880.1569406986237,0.0001229867890504721,0.0013348108637436231,0.4124428801843318,4
PEOE_VSA4,882.5764033794403,0.00020653427550859082,0.0016127606393443721,0.45161339170506914,4
PEOE_VSA5,1118.5415110588074,0.0005557409158783166,0.003574554170729306,0.6336410737327188,4
PEOE_VSA6,3245.707290172577,0.0015215559923472844,0.007506362610949101,0.7995398479262673,4
PEOE_VSA7,5434.164477825165,0.002431443631551777,0.008711680834563055,0.8410146175115208,4
PEOE_VSA8,7629.125155210495,0.0008895999862974291,0.00478954257063412,0.6958534193548387,4
PEOE_VSA9,7857.460864543915,0.0013780717287493415,0.005116893875178362,0.7534571105990784,4
SMR_VSA1,1469.4411668777466,1.0959933393450694e-05,0.0006423355273806618,0.28341069585253453,4
SMR_VSA10,6351.58478975296,0.014025753481822095,0.030636915577239732,0.9470054562211981,4
SMR_VSA2,1342.9437365531921,0.0022561612200877267,0.006638094349174476,0.8133646036866359,4
SMR_VSA3,3130.843228340149,0.0072948517396907945,0.018727775497616048,0.9193555069124425,4
SMR_VSA4,2244.2666294574738,0.0005691628635138112,0.002609822839420044,0.5944706728110599,4
SMR_VSA5,5541.060492992401,0.00043210457179609365,0.006971788238631358,0.684332594470046,4
SMR_VSA6,3240.178412437439,0.00010607091881888464,0.0030173178633114877,0.49078408294930875,4
SMR_VSA7,2703.694153547287,0.003078851130307686,0.01561516241790438,0.8801849769585254,4
SMR_VSA9,566.1690609455109,3.4574616686006146e-05,0.00032670259716792053,0.2672815161290323,4
SlogP_VSA1,1681.2125849723816,0.0008423043876082282,0.0055496165032603035,0.7119821428571428,4
SlogP_VSA10,627.5612194538116,1.8451034565730717e-05,0.0006052690768000249,0.2857147050691244,4
SlogP_VSA11,238.42316889762878,4.715354156025198e-05,0.0006700849239287212,0.32718923963133645,4
SlogP_VSA2,9218.31274485588,0.011645070816493958,0.03421735037280031,0.9470055345622119,4
SlogP_VSA3,1661.0386984348297,0.0005203506645902855,0.0033649238975340767,0.6290328294930876,4
SlogP_VSA4,3060.657760620117,0.0003979391194497917,0.0014012276481758475,0.49769651612903226,4
SlogP_VSA5,3894.20733499527,0.002321170305703385,0.015209837410632837,0.86405600921659,4
SlogP_VSA6,4267.576778888702,0.009206541326514195,0.03273129510478213,0.9400928940092165,4
SlogP_VSA8,145.55559873580933,0.0002563020598577048,0.0010857783739604938,0.4516131290322581,4
TPSA,5938.39902305603,0.001563150425843024,0.011254087507917567,0.8248856221198156,4
EState_VSA1,1696.4061636924744,8.077822241591149e-05,0.001035553365149073,0.3663600276497696,4
EState_VSA10,345.57682943344116,-9.669372652649777e-05,0.0005435219752804225,0.15898652534562213,4
EState_VSA2,5669.173418998718,0.0006055145536221273,0.003971364334384828,0.6520745391705068,4
EState_VSA3,5570.949188709259,0.00020674430222555328,0.0020370105987417573,0.4746551797235023,4
EState_VSA4,5328.252454280853,0.00037484746196183026,0.0021533044419159092,0.5322588479262672,4
EState_VSA5,2768.0516045093536,5.15927194779664e-05,0.001270760902279752,0.3686642442396313,4
EState_VSA6,2167.1919577121735,8.394393351100482e-05,0.003106016568184083,0.4815674377880184,4
EState_VSA7,1897.8170065879822,0.0003212375356411223,0.001438071392577508,0.488479866359447,4
EState_VSA8,5702.280003070831,0.000686899526443474,0.00783687940029225,0.7281114101382488,4
EState_VSA9,3753.6806621551514,0.00020567645919001843,0.0022385765172352697,0.4907841105990784,4
VSA_EState1,4346.585049152374,0.0002021776478037529,0.0022253603201012806,0.48156755299539167,4
VSA_EState2,8280.015323162079,0.013944215150638133,0.03536765087785672,0.9516138156682028,4
VSA_EState3,6190.451746940613,0.0004100575619559677,0.003998067639292291,0.6244248064516129,4
VSA_EState4,5709.505388021469,0.0020309932309265422,0.00601640993936539,0.7880192488479263,4
VSA_EState5,7500.138206481934,0.002278763442257137,0.0071579932643996026,0.8202773778801843,4
VSA_EState6,4842.060262441635,0.001006403511917664,0.00326282222187995,0.6728118110599078,4
VSA_EState7,9789.352833032608,0.0006730531465228617,0.004094414257090716,0.6612912580645162,4
VSA_EState8,6727.580201387405,0.00011243811504905166,0.002233059759542295,0.4585262119815668,4
VSA_EState9,2366.688848733902,0.0010295482274567391,0.005234859329767406,0.7304153778801843,4
FractionCSP3,6011.160232543945,0.04873044966995757,0.06857814991644832,0.9700469216589861,4
HeavyAtomCount,0.0,0.0,0.0,0.10599082949308755,4
NHOHCount,272.2722587585449,-1.025843952572325e-05,0.00010796402640664143,0.11981599539170507,4
NOCount,188.97309112548828,0.00021394597638016433,0.0007160678092715581,0.41013849769585253,4
NumAliphaticCarbocycles,560.4407920837402,0.0003627494861351777,0.0020219059000792746,0.5161294377880185,4
NumAliphaticHeterocycles,1323.0634651184082,0.0009171325029490917,0.008220153603951298,0.7557609078341014,4
NumAliphaticRings,640.5474309921265,0.0009573006078475221,0.0028702125644419797,0.6474658755760369,4
NumAmideBonds,1390.022712945938,0.00570389993034256,0.018991580337938387,0.9078346543778801,4
NumAromaticCarbocycles,0.0,0.0,0.0,0.10599082949308755,4
NumAromaticHeterocycles,48.62963914871216,3.3517583757858294e-05,0.0003100653661827217,0.2603688248847926,4
NumAromaticRings,247.67848920822144,0.0002861090995059046,0.0022433381362137223,0.5299542258064517,4
NumAtomStereoCenters,1160.4299323558807,0.00021973198081495782,0.00199924856758036,0.4746549124423963,4
NumBridgeheadAtoms,792.3873763084412,0.0009519644341829892,0.003822567872395544,0.6820281244239631,4
NumHAcceptors,911.0752899646759,0.0013347294378030338,0.008956418975446852,0.7972355161290322,4
NumHDonors,276.5364022254944,-4.937160266892948e-05,0.0004898142194902451,0.16589894930875576,4
NumHeteroatoms,40.38821983337402,-9.482945485861372e-06,2.9716675563439298e-05,0.09907848847926268,4
NumHeterocycles,633.0723385810852,0.001159230429972996,0.004865996892146431,0.723502732718894,4
NumRotatableBonds,1086.4641580581665,0.00018208217566296204,0.002067935695282601,0.46774245161290323,4
NumSaturatedCarbocycles,692.7536201477051,0.0015991118161398754,0.004795851409820025,0.7580649585253456,4
NumSaturatedHeterocycles,869.7986228466034,0.0008600722598772037,0.0031694037484322037,0.649770064516129,4
NumSaturatedRings,518.782968044281,0.001532752678958965,0.004585323780621515,0.7465441658986175,4
NumSpiroAtoms,345.9070129394531,3.6983309068888695e-05,0.0006861593452619437,0.31797270506912445,4
Phi,2820.746699333191,0.0007412178720485885,0.002582422077634331,0.6082955852534563,4
RingCount,34.63168978691101,5.9522077313450825e-05,0.00014063981570498155,0.2534563548387097,4
MolLogP,8722.574395179749,0.007009793180653268,0.024131136948520187,0.9216599032258065,4
MolMR,5848.973958730698,-6.01951027812464e-05,0.0019218096538505369,0.2488487465437788,4
fr_Al_COO,55.11574983596802,1.9942184572407928e-05,0.00017901825021657933,0.23502320737327187,4
