cid,smiles,mw,homo,mol,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
53402757,NNc1nc(C)ccc1F,141.1462232,-8.931320801111001,<rdkit.Chem.rdchem.Mol object at 0x133587760>,12.564953703703704,12.564953703703704,0.08333333333333348,-0.43694444444444414,0.4492588696892828,9.5,141.14899999999997,133.08499999999998,141.070225476,54,0,0.17618401886676394,-0.30600867838169654,0.30600867838169654,0.17618401886676394,1.6,2.3,2.8,19.14222026685243,10.348874560870648,1.9874921029071955,-1.9944647777852351,2.078273940847211,-2.1019419849521612,5.347571457525307,0.6236261135411043,1.9417167173945034,3.090683646458197,236.43457993973473,7.560477932315068,5.557228876078063,5.557228876078063,4.736382105218447,2.8355545691223436,2.8355545691223436,1.9274001051417904,1.9274001051417904,1.1219598156385333,1.1219598156385333,0.6409427080220406,0.6409427080220406,-1.1600000000000001,190.28823830466132,6.953122171945702,2.6165248356464574,1.2178943499615755,58.041417518622055,5.425791397110385,0.0,11.635083618880923,0.0,0.0,0.0,0.0,15.217063838888267,0.0,0.0,0.0,19.056471336613843,5.693927994848461,0.0,4.39041504767482,5.817862777835028,0.0,4.983978520947208,5.842670270266239,6.923737199690624,5.425791397110385,23.643882972817575,0.0,0.0,11.268461667376624,10.208277825509848,0.0,0.0,4.983978520947208,0.0,12.740958040736519,5.693927994848461,12.13273413692322,0.0,0.0,0.0,50.94,5.817220841045894,4.39041504767482,0.0,5.817862777835028,0.0,5.693927994848461,6.06636706846161,12.990104268152233,0.0,10.409769918057592,5.842670270266239,12.564953703703704,0.0,3.7800925925925926,0.0,2.880833333333334,4.613425925925926,2.896527777777778,0.0,1.7641666666666667,0.0,0.16666666666666666,10,3,3,0,0,0,0,0,1,1,0,0,3,2,4,1,1,0,0,0,0,0,1.8193016848179966,1,0.8147200000000001,36.74210000000002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53402758,CN(c1ncccc1F)N,141.1462232,-8.954722592253999,<rdkit.Chem.rdchem.Mol object at 0x1335877d0>,12.656203703703703,12.656203703703703,0.15509259259259256,-0.4097222222222221,0.45791508966808997,9.5,141.14899999999997,133.08499999999998,141.070225476,54,0,0.17830200978834546,-0.29554014117002275,0.29554014117002275,0.17830200978834546,1.7,2.4,2.8,19.14222329057841,10.426305964398383,2.0176733679603895,-2.0933406458317094,2.086190347703198,-2.2650493314758076,5.354886753918933,0.6166178021468838,1.8787445285930133,3.0313278985819716,223.98784298590317,7.560477932315068,5.581792740767646,5.581792740767646,4.71521405516327,2.805149008260331,2.805149008260331,1.919736960558518,1.919736960558518,1.0731421207984497,1.0731421207984497,0.6368915979187758,0.6368915979187758,-1.1600000000000001,182.2382192735223,6.953122171945702,2.6165248356464574,1.2178943499615755,58.251389005217376,0.0,0.0,11.635083618880923,0.0,0.0,0.0,5.008912523954531,15.217063838888265,0.0,0.0,0.0,12.13273413692322,13.244515554290267,0.0,4.39041504767482,5.817862777835028,0.0,4.983978520947208,5.842670270266239,0.0,12.05658450663172,24.14679854958219,0.0,0.0,10.85158279422077,10.208277825509848,0.0,0.0,12.031650503624398,0.0,5.817220841045894,0.0,18.329577708536295,0.0,0.0,0.0,42.150000000000006,5.817220841045894,4.39041504767482,0.0,5.817862777835028,0.0,5.008912523954531,25.377249691213486,0.0,0.0,4.983978520947208,5.842670270266239,12.656203703703703,0.0,3.7037037037037037,1.1342592592592593,0.0,4.9907407407407405,2.8274074074074074,1.4878703703703704,0.0,1.5331481481481481,0.16666666666666666,10,2,3,0,0,0,0,0,1,1,0,0,3,1,4,1,1,0,0,0,0,0,1.8193016848179966,1,0.5306000000000001,36.7854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53402774,CCC(C(NN)C)C,116.20464,-8.442604325612999,<rdkit.Chem.rdchem.Mol object at 0x133587840>,5.198518518518519,5.198518518518519,0.4444444444444443,0.4444444444444443,0.4241791784379961,18.0,116.208,100.07999999999998,116.13134851199999,50,0,0.020728023882458105,-0.2712022806523683,0.2712022806523683,0.020728023882458105,1.5,2.0,2.125,15.226812066776219,10.020325454081439,2.050378035755058,-2.153295578522501,2.03787131333965,-2.3653333488616237,4.616976323124753,0.39753525370550863,1.843888400484791,3.292478156075495,46.49022499567306,6.568914100752346,5.939157588755425,5.939157588755425,3.7187440150134057,3.1807392125526213,3.1807392125526213,2.3408739759180555,2.3408739759180555,1.7603956529842575,1.7603956529842575,0.5178198172021886,0.5178198172021886,-0.08,53.47276361405894,7.919999999999998,3.8663320069380673,2.28455463728191,51.42385050066831,0.0,0.0,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,20.268296022307258,12.841643245852017,6.041840829147961,0.0,0.0,0.0,0.0,5.425791397110385,11.760576316427631,33.23387405114585,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,6.041840829147961,0.0,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,11.959746875309353,0.0,6.4208216229260096,0.0,0.0,26.197002996182256,5.842670270266239,0.0,0.0,0.0,0.0,2.7156018518518517,5.879074074074074,0.4444444444444443,1.1858796296296297,6.441666666666666,0.0,1.0,8,3,2,0,0,0,0,0,0,0,2,0,2,2,2,0,3,0,0,0,0,2,3.8276686868686856,0,0.8843000000000001,36.240100000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53402779,NNC1CCC(CC1)(C)C,142.24192,-8.4075016388985,<rdkit.Chem.rdchem.Mol object at 0x1335878b0>,5.34181783824641,5.34181783824641,0.5628472222222223,0.5628472222222223,0.4290058837467849,26.7,142.246,124.10199999999998,142.146998576,60,0,0.021048285895525702,-0.271202168319223,0.271202168319223,0.021048285895525702,1.3,1.8,2.2,15.22796177407237,9.756852660217769,2.251245898418489,-2.332406489492512,2.3403497556631523,-2.390319822779171,4.800375593886117,0.2073079251029623,1.8822423779323865,2.310009830690093,99.82521876648653,7.612884175122364,6.983127663125442,6.983127663125442,4.638958433764685,4.1009536313038994,4.1009536313038994,4.105153923288063,4.105153923288063,2.5748542106422785,2.5748542106422785,1.5659403609149682,1.5659403609149682,-0.08,165.63732925805002,8.020806451612902,2.887598097502973,1.9573067776456596,63.147903575932304,0.0,0.0,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,13.847474399381248,31.098276961100815,6.041840829147961,0.0,0.0,0.0,0.0,5.425791397110385,11.257660739663017,45.57260172023325,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,6.041840829147961,0.0,5.414990469396779,39.53076089108528,0.0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,11.456831298544738,0.0,25.683286491704038,0.0,0.0,19.273265796491632,5.842670270266239,0.0,0.0,0.0,0.0,3.4045138888888893,5.34181783824641,0.576875,5.093981481481482,4.666145124716554,0.0,1.0,10,3,2,1,0,1,0,0,0,0,0,0,2,2,2,0,1,1,0,1,0,0,2.3160865450116987,1,1.4184999999999992,43.360100000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53402780,NNC(CC(C)(C)C)C,130.23122,-8.433080340845502,<rdkit.Chem.rdchem.Mol object at 0x133587920>,5.229212962962963,5.229212962962963,0.3807407407407408,0.3807407407407408,0.43621674320531006,15.666666666666666,130.23499999999999,112.09099999999998,130.146998576,56,0,0.018677033590540883,-0.2712115214640473,0.2712115214640473,0.018677033590540883,1.4444444444444444,1.8888888888888888,2.0,15.224236760173667,9.888894632204133,2.127126143524076,-2.216520114267392,2.192321302339606,-2.34833378307762,4.676131500973848,0.32148160948982946,1.6159591873687869,3.4672610914541564,73.4755611642712,7.49156383156272,6.8618073195657985,6.8618073195657985,3.954507021897173,3.416502219436388,3.416502219436388,3.8324985539690273,3.8324985539690273,1.2030764504081166,1.2030764504081166,0.977484218642571,0.977484218642571,-0.08,53.32665318316997,8.92,3.180475787948315,5.796374085335294,57.78879261506492,0.0,0.0,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,20.771211599071872,18.75954929201341,6.041840829147961,0.0,0.0,0.0,0.0,5.425791397110385,11.257660739663017,40.15761125083647,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,6.041840829147961,0.0,5.414990469396779,34.11577042168851,0.0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,11.456831298544738,6.4208216229260096,0.0,0.0,0.0,33.120740195872884,5.842670270266239,0.0,0.0,0.0,0.0,3.1021990740740746,5.229212962962963,0.4212962962962963,1.1145833333333335,8.716041666666666,0.0,1.0,9,3,2,0,0,0,0,0,0,0,1,0,2,2,2,0,2,0,0,0,0,1,3.1522048920554413,0,1.2743999999999993,40.85710000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53215389,CCCc1n[nH]c(n[nH]1)N,141.17434,-8.3672287890245,<rdkit.Chem.rdchem.Mol object at 0x133587990>,5.262409297052154,5.262409297052154,0.305419501133787,0.305419501133787,0.4860227709949853,16.5,141.178,130.09,141.10144535199998,56,0,0.2315389518774014,-0.3669850222730736,0.3669850222730736,0.2315389518774014,1.4,2.2,2.7,15.502589250897902,10.311884904427608,2.0081941478106295,-2.0977863302103628,1.8961723160229003,-2.3764285367531395,5.884605047905067,0.8210322972719141,1.9451446018149496,2.380744415687959,170.87712379549453,7.397341225498538,5.885991022562637,5.885991022562637,4.825698502695489,3.2437624973745507,3.2437624973745507,2.0291479837259803,2.0291479837259803,1.097623524506968,1.097623524506968,0.6481151611284736,0.6481151611284736,-1.26,210.07561699601456,6.854416475972538,3.048261290221903,1.6111927074112877,59.36372040830575,5.733667477162185,5.835619785757269,0.0,5.959554568743835,0.0,0.0,5.425791397110385,5.425791397110385,5.101407525739722,5.101407525739722,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,0.0,11.795174354501103,0.0,10.85158279422077,15.93648252864163,19.765380445542643,0.0,0.0,0.0,0.0,16.585250271382954,0.0,0.0,0.0,11.795174354501103,0.0,0.0,19.765380445542643,10.202815051479444,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,5.959554568743835,18.67726303160929,0.0,0.0,0.0,27.97813504539084,5.733667477162185,0.0,0.0,0.0,7.632407407407408,10.552733371126228,1.1356972789115651,0.0,1.9372203325774755,2.0752749433106574,0.0,0.6,10,4,5,0,1,1,0,0,0,0,0,0,5,3,5,1,2,0,0,0,0,0,2.089405241076632,1,-0.47749999999999954,40.236799999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57225820,ClNNC(C)(C)C,122.59654,-9.3495597893295,<rdkit.Chem.rdchem.Mol object at 0x133587a00>,5.125054012345679,5.125054012345679,0.05729166666666674,0.05729166666666674,0.40118814971545,12.0,122.59899999999999,111.51099999999998,122.06107603199999,44,0,0.025127258882536963,-0.23833056778221362,0.23833056778221362,0.025127258882536963,1.2857142857142858,1.7142857142857142,1.7142857142857142,35.499633532621274,10.136258750654005,2.048345895144832,-2.1676659827748086,1.9424943287921892,-2.4074780808058267,6.125633837810047,0.41222953970306503,1.2958363892911637,3.154490065368808,48.14170945007629,5.914213562373095,4.877964473009227,5.6338934190276815,3.060660171779821,2.1889822365046134,2.5669467095138407,2.4694911182523067,2.6584733547569206,0.4222455591261534,0.5167366773784602,0.14173667737846019,0.42521003213538067,0.20999999999999996,18.14170945007629,7.21,2.5008102029401766,6.21,49.31887481790511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425791397110385,4.944850498669396,0.0,0.0,32.54787982532929,5.538925252383345,0.0,0.0,11.776668226257419,0.0,10.37064189577978,0.0,26.310136851455216,0.0,0.0,0.0,0.0,10.37064189577978,0.0,0.0,11.776668226257419,5.538925252383345,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,5.538925252383345,0.0,0.0,0.0,0.0,20.771211599071872,10.37064189577978,11.776668226257419,0.0,5.125054012345679,2.329861111111111,0.0,2.8574459876543212,0.0,0.0,0.0,6.04875,0.0,1.0,7,2,2,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0,0,0,2.575834509028382,0,1.0329,31.87739999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53446470,CC1=NCN(S1)N,117.17278,-9.1547262723715,<rdkit.Chem.rdchem.Mol object at 0x133587a70>,5.306851851851852,5.306851851851852,0.6354166666666666,0.6354166666666666,0.36379724410211806,22.857142857142858,117.177,110.12100000000001,117.03606822399999,40,0,0.11602220010049383,-0.26389297152580726,0.26389297152580726,0.11602220010049383,2.0,2.7142857142857144,2.857142857142857,32.17219912860399,10.852901482519085,2.060531403364952,-1.9867315131027228,2.122024665209542,-2.190945610912461,8.115741193700506,0.5299366127960415,1.866819311165902,2.422796730625699,100.3531421217447,5.276020881938894,4.087132531839952,4.903629112767678,3.287693700234704,2.000959550597803,2.7743562127317762,1.3269232541102762,2.5693373166693023,0.6821252406457763,1.4254272834976365,0.39669765060826245,0.9670219374947048,-0.06000000000000002,46.67048277914755,5.084092219020174,1.8136993829106804,1.153729111301293,46.68697451239844,0.0,6.6686911888991425,0.0,0.0,0.0,0.0,10.835075002901906,0.0,4.414218784400288,0.0,0.0,18.87166016607182,0.0,5.043716986591482,0.0,16.991639952972676,0.0,4.414218784400288,10.835075002901906,6.923737199690624,6.6686911888991425,0.0,0.0,0.0,5.842670270266239,0.0,0.0,11.947922966381196,16.126626959890913,0.0,0.0,6.923737199690624,4.992404732635668,0.0,0.0,0.0,41.62,0.0,0.0,0.0,0.0,6.6686911888991425,5.043716986591482,11.947922966381196,4.414218784400288,6.923737199690624,4.992404732635668,5.842670270266239,1.5925925925925926,1.4814814814814814,3.997685185185185,1.0439814814814816,0.0,5.306851851851852,0.0,0.0,2.5774074074074074,0.0,0.6666666666666666,7,2,3,0,1,1,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,1.3172878457568402,1,0.1998000000000001,31.593399999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53402889,CN(c1cc(F)ccn1)N,141.1462232,-9.0317308119455,<rdkit.Chem.rdchem.Mol object at 0x133587ae0>,12.405277777777776,12.405277777777776,0.3312037037037032,-0.3312037037037032,0.45791508966808997,9.5,141.14899999999997,133.08499999999998,141.070225476,54,0,0.1446355354823964,-0.2979193648951711,0.2979193648951711,0.1446355354823964,1.7,2.4,2.8,19.142142132336968,10.428362981381133,1.9597123688535998,-2.0843920087830554,2.0493160350811155,-2.2547485369489175,5.340247710048911,0.6245519981048763,1.8757135518200392,2.955063748648017,223.98784298590317,7.560477932315068,5.581792740767647,5.581792740767647,4.698377302757663,2.799165944116624,2.799165944116624,1.9431634563581808,1.9431634563581808,1.0689182701771984,1.0689182701771984,0.5864360453006351,0.5864360453006351,-1.1600000000000001,178.19278742290373,6.953122171945702,2.6165248356464574,1.4149847148222552,58.251389005217376,0.0,11.635083618880923,0.0,0.0,0.0,0.0,5.008912523954531,15.217063838888265,0.0,0.0,0.0,6.06636706846161,19.310882622751876,0.0,4.39041504767482,5.817862777835028,0.0,4.983978520947208,5.842670270266239,0.0,12.05658450663172,24.14679854958219,0.0,0.0,10.85158279422077,10.208277825509848,0.0,0.0,12.031650503624398,0.0,5.817220841045894,0.0,18.3295777085363,0.0,0.0,0.0,42.150000000000006,0.0,4.39041504767482,0.0,5.817220841045894,5.817862777835028,0.0,23.338490232490827,7.04767198267719,0.0,4.983978520947208,5.842670270266239,12.405277777777776,0.0,3.8,1.2530555555555556,0.0,5.372222222222223,2.5347222222222223,1.369074074074074,0.0,1.5989814814814816,0.16666666666666666,10,2,3,0,0,0,0,0,1,1,0,0,3,1,4,1,1,0,0,0,0,0,1.8193016848179966,1,0.5306000000000001,36.785399999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53402911,COc1ccnc(c1)NN,139.15516,-9.043975935218,<rdkit.Chem.rdchem.Mol object at 0x133587b50>,5.10535336356765,5.10535336356765,0.5966203703703705,0.5966203703703705,0.4589309685352897,9.0,139.158,130.08599999999998,139.074561908,54,0,0.1430763677202189,-0.4965664426434448,0.4965664426434448,0.1430763677202189,1.7,2.5,3.1,16.465369679464818,10.418447392853585,1.911935013807849,-2.001818784739993,2.112395021030466,-2.075147881991467,5.384844478947771,0.414232698274458,2.0460013283612883,2.8711457287957725,194.6528316876825,7.397341225498538,5.664862962722324,5.664862962722324,4.863703305156274,2.8322119949055202,2.8322119949055202,1.725245927975137,1.725245927975137,1.1149856674790295,1.1149856674790295,0.6170622246727131,0.6170622246727131,-1.29,235.29015276154817,6.824810562571757,3.0263592234279333,1.354264940657072,58.9894273452027,10.162654350910433,11.567374611118932,0.0,0.0,0.0,0.0,0.0,10.826648791213447,0.0,0.0,0.0,6.06636706846161,12.263210640074686,7.109797541277533,4.736862953800049,5.817862777835028,0.0,4.983978520947208,5.842670270266239,0.0,12.535588938387917,18.329577708536295,0.0,5.749511833283905,16.005324621176673,5.817862777835028,5.749511833283905,0.0,12.093776062224741,0.0,0.0,0.0,18.329577708536295,0.0,0.0,0.0,60.17,0.0,0.0,0.0,0.0,5.817862777835028,5.749511833283905,0.0,25.43937524981383,0.0,10.409769918057592,10.579533224066289,4.921111111111111,0.0,3.8897222222222223,0.0,2.410555555555556,6.440816326530613,3.4591666666666665,1.619074074074074,0.0,1.5928873771730914,0.16666666666666666,10,3,4,0,0,0,0,0,1,1,0,0,4,2,4,1,2,0,0,0,0,0,2.065432839418742,1,0.3758000000000001,38.5991,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53403006,NNc1ncc(cc1C)F,141.1462232,-9.1335013920325,<rdkit.Chem.rdchem.Mol object at 0x133587bc0>,12.352743764172335,12.352743764172335,0.35046296296296275,-0.35046296296296275,0.4492588696892828,9.5,141.14899999999997,133.08499999999998,141.070225476,54,0,0.14253657726824454,-0.3082601211787577,0.3082601211787577,0.14253657726824454,1.7,2.4,2.9,19.14215324489124,10.274348650408934,1.9671812970041052,-2.0049279200326064,2.0874456083805266,-2.0943896178136403,5.407130716907338,0.6200840827138085,1.8787445285930133,3.0699827149988397,236.43457993973473,7.560477932315068,5.557228876078062,5.557228876078062,4.736382105218447,2.825488462381005,2.825488462381005,1.9633780808868317,1.9633780808868317,1.1816143380922082,1.1816143380922082,0.6915945573938937,0.6915945573938937,-1.1600000000000001,182.2382192735223,6.953122171945702,2.6165248356464574,1.2178943499615755,58.041417518622055,5.425791397110385,11.635083618880923,0.0,0.0,0.0,0.0,0.0,15.217063838888267,0.0,0.0,0.0,18.553555759849232,0.0,6.196843571613076,4.39041504767482,5.817862777835028,0.0,4.983978520947208,5.842670270266239,6.923737199690624,5.425791397110385,23.643882972817575,0.0,0.0,11.268461667376624,10.208277825509848,0.0,0.0,4.983978520947208,0.0,12.740958040736519,5.563451491696996,12.263210640074686,0.0,0.0,0.0,50.94,0.0,4.39041504767482,0.0,5.817220841045894,11.381314269532023,6.196843571613076,6.06636706846161,6.923737199690624,0.0,10.409769918057592,5.842670270266239,12.352743764172335,0.0,3.685185185185185,0.0,3.0414351851851853,5.216608087679517,1.3632870370370371,1.1132870370370371,1.7274537037037037,0.0,0.16666666666666666,10,3,3,0,0,0,0,0,1,1,0,0,3,2,4,1,1,0,0,0,0,0,1.8193016848179966,1,0.8147199999999999,36.742100000000015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
